,pid,player,team,dunkasst,rimasst,midasst,3Passt
106,19437,Brandon Clark,Santa Clara,0.0,0.11363636363636363,0.1016949152542373,0.6666666666666666
107,19439,Denzel Johnson,Santa Clara,0.0,0.26666666666666666,0.14285714285714285,0.96875
108,19441,Thomas Gipson,Kansas St.,0.6923076923076923,0.620253164556962,0.6153846153846154,0.0
109,19443,Malcolm Miller,Holy Cross,0.38461538461538464,0.2698412698412698,0.34782608695652173,0.7555555555555555
110,19451,Chasson Randle,Stanford,0.3333333333333333,0.2,0.14035087719298245,0.5444444444444444
111,19464,Ronrico White,Chattanooga,0.0,0.16666666666666666,0.07142857142857142,0.8771929824561403
112,19467,Brandon Cataldo,Portland St.,1.0,0.7142857142857143,0.0,0.0
113,19468,Emmy Andujar,Manhattan,0.8181818181818182,0.42105263157894735,0.3611111111111111,0.75
114,19469,Kevin Kaspar,Western Kentucky,0.0,0.0,0.0,1.0
115,19470,Justin Edwards,Kansas St.,0.8181818181818182,0.5434782608695652,0.25,0.8571428571428571
116,19478,Bernard Thompson,Florida Gulf Coast,0.6666666666666666,0.3142857142857143,0.225,0.8985507246376812
117,19480,Brett Comer,Florida Gulf Coast,0.0,0.0975609756097561,0.125,0.8157894736842105
118,19481,Adrian Rodgers,Southern,0.3333333333333333,0.37142857142857144,0.5238095238095238,0.56
119,19487,C.J. Cooper,UTEP,0.0,0.5,0.375,0.8333333333333334
120,19492,Marvin Singleton,Northern Iowa,1.0,0.7735849056603774,0.0,1.0
121,19493,Deon Mitchell,Northern Iowa,0.0,0.043478260869565216,0.0,0.4827586206896552
122,19494,Seth Tuttle,Northern Iowa,0.8,0.44525547445255476,0.14814814814814814,0.9473684210526315
123,19521,Adam Thoseby,South Dakota,0.0,0.5,0.3333333333333333,0.8
124,19537,Cannen Cunningham,SMU,0.9230769230769231,0.7083333333333334,0.6216216216216216,1.0
125,19557,Chavaughn Lewis,Marist,0.5,0.2605042016806723,0.3953488372093023,0.8292682926829268
126,19561,Carter Sanderson,Syracuse,0.0,0.0,0.0,1.0
127,19562,Blake Bozeman,Morgan St.,0.0,0.08333333333333333,0.125,0.6521739130434783
128,19564,Lowell Ulmer,St. Francis NY,0.0,0.5,0.0,0.8571428571428571
129,19577,Ishaq Pitt,Maryland Eastern Shore,0.0,0.2,0.23076923076923078,0.0
130,19598,Jabrille Williams,Binghamton,0.0,0.6666666666666666,1.0,0.0
131,19615,Obi Emegano,Oral Roberts,0.0,0.23333333333333334,0.375,0.64
132,19625,Pat Branin,Charleston,0.0,0.0,0.0,1.0
133,19629,Matt Glover,San Francisco,0.4,0.36363636363636365,0.0,0.8947368421052632
134,19649,D'Angelo Harrison,St. John's,0.5,0.3023255813953488,0.19402985074626866,0.7704918032786885
135,19683,Anthony Gill,Virginia,0.7741935483870968,0.46534653465346537,0.3170731707317073,0.0
136,19687,Ty Greene,USC Upstate,0.0,0.3508771929824561,0.25396825396825395,0.7789473684210526
137,19692,Zarko Valjarevic,Maine,0.0,0.3333333333333333,0.30434782608695654,0.90625
138,19695,Jehvon Clarke,Bowling Green,0.0,0.24390243902439024,0.17647058823529413,0.7560975609756098
139,19709,Patrick Heckmann,Boston College,1.0,0.3793103448275862,0.6,1.0
140,19721,James Fraschilla,Oklahoma,0.0,0.0,0.0,0.0
141,19735,Rashawn Rembert,East Tennessee St.,1.0,0.48148148148148145,0.21428571428571427,0.927710843373494
142,19738,Toddrick Gotcher,Texas Tech,0.0,0.5625,0.5,0.85
143,19750,Jarvis Summers,Mississippi,0.0,0.125,0.03225806451612903,0.6551724137931034
144,19781,Steve Glowiak,Sacred Heart,0.0,0.6875,0.5,0.7903225806451613
145,19790,Kendall Griffin,Wright St.,1.0,0.8,0.0,1.0
146,19793,Marcus Thornton,William & Mary,0.8571428571428571,0.21212121212121213,0.044444444444444446,0.648936170212766
147,19794,Trey McDonald,Ohio St.,0.9,0.5333333333333333,0.4,0.0
148,19797,Wesley Davis,Texas St.,0.0,0.1724137931034483,0.24,0.9444444444444444
149,19800,Christian Kirk,Missouri St.,0.6666666666666666,0.5882352941176471,0.36363636363636365,0.0
150,19801,Darion Atkins,Virginia,0.7,0.5,0.5714285714285714,0.0
151,19805,Pat Connaughton,Notre Dame,0.7272727272727273,0.43137254901960786,0.5,0.956989247311828
152,19827,Tourron Whitfield,Marist,0.0,0.0,0.0,1.0
153,19832,Paul Gombwer,Charleston Southern,0.0,0.35714285714285715,0.5,1.0
154,19843,Ryan Winters,Elon,0.0,0.4642857142857143,0.36363636363636365,0.0
155,19846,Kevin Blake,Elon,0.5,0.4,0.21428571428571427,0.9090909090909091
156,19860,Jonathan Thomas,Jackson St.,0.0,0.42857142857142855,1.0,0.0
157,19879,Marshall Harris III,The Citadel,0.0,0.0,0.0,0.8235294117647058
158,19885,T.J. Buchanan,Rhode Island,0.0,0.5,0.4444444444444444,1.0
159,19891,Nate Sikma,Hartford,0.0,0.75,0.7142857142857143,1.0
160,19896,Hooper Vint,UTEP,0.8,0.6190476190476191,0.4166666666666667,0.6
161,19897,Chris Adams,San Francisco,0.0,0.5,0.5,0.9428571428571428
162,19943,Wayne Blackshear,Louisville,0.5909090909090909,0.48,0.18181818181818182,0.9833333333333333
163,19946,Sam Rowley,Albany,0.0,0.3643410852713178,0.4358974358974359,0.0
164,19948,Tyrell Corbin,Cal St. Bakersfield,0.0,0.21052631578947367,0.36363636363636365,0.8181818181818182
165,19953,Nick Kerr,San Diego,0.0,0.0,0.0,0.6666666666666666
166,19975,Jonathan Holmes,Texas,0.6666666666666666,0.525,0.5,0.7906976744186046
167,19980,Sam McBeath,Nicholls St.,0.5,0.7547169811320755,0.2,0.95
168,19982,Pierria Henry,Charlotte,0.0,0.10714285714285714,0.03333333333333333,0.7142857142857143
169,20006,Michael Dison,Montana St.,0.0,0.2692307692307692,0.16666666666666666,0.8431372549019608
170,20008,Mohamed Farih,Saint Peter's,0.0,0.0,0.0,0.0
171,20014,Warren Gillis,Coastal Carolina,0.0,0.1935483870967742,0.22580645161290322,0.9523809523809523
172,20018,Ryan Manuel,SMU,0.75,0.6129032258064516,0.8181818181818182,1.0
173,20022,Brandon Hayman,Samford,0.0,0.5238095238095238,0.75,0.0
174,20024,Dave Sobolewski,Northwestern,0.0,0.6,1.0,1.0
175,20025,Yolonzo Moore II,Hartford,0.0,0.40476190476190477,0.1,0.75
176,20039,Larry Nance Jr.,Wyoming,0.6956521739130435,0.6021505376344086,0.6376811594202898,0.9285714285714286
177,20045,Kevin Gray,Northern Illinois,0.0,0.42857142857142855,0.0,0.0
178,20051,Nic Moore,SMU,0.0,0.25,0.23333333333333334,0.6973684210526315
179,20058,Kievyn Lila-St. Rose,Norfolk St.,0.0,1.0,0.0,1.0
180,20063,Josh Richardson,Tennessee,0.375,0.1836734693877551,0.23595505617977527,0.8695652173913043
181,20064,Ahman Fells,Illinois Chicago,1.0,0.6097560975609756,0.6956521739130435,0.9629629629629629
182,20070,Corey Petros,Oakland,1.0,0.7407407407407407,0.5263157894736842,0.0
183,20074,Malick Kone,Rutgers,0.0,0.5,0.6666666666666666,1.0
184,20078,Chase Fischer,BYU,0.0,0.375,0.625,0.7849462365591398
185,20097,Marcellus Barksdale,IU Indy,1.0,0.17647058823529413,0.25,1.0
186,20102,Doug Niedrich,Wake Forest,0.0,0.0,0.0,0.0
187,20114,Anson Winder,BYU,0.0,0.40350877192982454,0.6153846153846154,0.9302325581395349
188,20128,Marcel Smith,Houston Christian,0.0,0.16666666666666666,0.25,0.7931034482758621
189,20129,Kye Kurkowski,Nebraska,0.0,0.0,0.0,0.0
190,20131,Derrell Taylor,Jackson St.,0.5,0.38181818181818183,0.2,0.0
191,20132,Tyler Kalinoski,Davidson,0.0,0.47619047619047616,0.5142857142857142,0.8953488372093024
192,20144,Brad Waldow,Saint Mary's,0.9473684210526315,0.6162162162162163,0.32558139534883723,0.0
193,20149,Jordan Williams,North Texas,0.6666666666666666,0.43103448275862066,0.30434782608695654,0.7567567567567568
194,20179,Thomas van der Mars,Portland,1.0,0.6621621621621622,0.41509433962264153,0.0
195,20183,Roquez Johnson,Mississippi St.,0.6428571428571429,0.40625,0.18518518518518517,0.0
196,20186,Daniel Mullings,New Mexico St.,0.5714285714285714,0.4444444444444444,0.25,1.0
197,20206,T.J. Hallice,Mercer,0.9285714285714286,0.6634615384615384,0.5384615384615384,1.0
198,20209,Saah Nimley,Charleston Southern,0.0,0.1111111111111111,0.08823529411764706,0.5392156862745098
199,20220,Karamo Jawara,North Carolina Central,0.5,0.41025641025641024,0.42857142857142855,0.9090909090909091
200,20237,Kevin Hardy,McNeese St.,0.36363636363636365,0.3162393162393162,0.14814814814814814,0.7142857142857143
201,20260,Staats Battle,N.C. State,0.0,0.0,0.0,1.0
202,20263,Mike Shaw,Bradley,0.0,0.2857142857142857,0.5454545454545454,1.0
203,20266,Peter Hooley,Albany,0.0,0.2641509433962264,0.1,0.8
204,20267,Tyler Russell,Houston Christian,0.0,0.15789473684210525,0.17647058823529413,0.7857142857142857
205,20283,Dante Holmes,North Carolina Central,0.0,0.3157894736842105,0.23076923076923078,0.825
206,20286,Will Artino,Creighton,0.9166666666666666,0.7323943661971831,0.6,0.0
207,20293,Ross Travis,Penn St.,0.7272727272727273,0.38461538461538464,0.5121951219512195,1.0
208,20299,Gary Browne,West Virginia,0.0,0.21052631578947367,0.21428571428571427,0.8
209,20303,Kevin Montminy,Penn St.,0.0,0.0,0.0,0.0
210,20317,Brian Long,Kentucky,0.0,0.0,0.0,0.0
211,20322,Dorian Cason,Portland St.,0.0,0.0,1.0,0.0
212,20333,Madarious Gibbs,Texas Southern,0.0,0.1780821917808219,0.06451612903225806,0.782608695652174
213,20335,Lance Stokes,Chattanooga,1.0,0.75,0.3333333333333333,0.0
214,20340,Jamie Schneck,Hartford,0.0,0.875,0.0,0.0
215,20342,Mark Nwakamma,Hartford,1.0,0.367816091954023,0.16666666666666666,0.875
216,20345,Cory Starkey,Bucknell,0.0,0.59375,0.3,0.0
217,20346,Nnanna Egwu,Illinois,0.75,0.5714285714285714,0.4,1.0
218,20347,Corban Wroe,Hartford,0.0,0.5098039215686274,0.0,0.8775510204081632
219,20348,Ge'Lawn Guyn,Cincinnati,0.0,0.5,0.0,1.0
220,20355,Christopher Anderson,San Diego,0.0,0.1794871794871795,0.0,0.6551724137931034
221,20361,David Kravish,California,0.9,0.7,0.5612244897959183,1.0
222,20373,Jordan Weethee,VMI,1.0,0.21052631578947367,0.0,0.9655172413793104
223,20378,Brandon Stewart,Bethune Cookman,0.0,0.0967741935483871,0.0,0.6842105263157895
224,20380,Jaylon Floyd,Arkansas Pine Bluff,1.0,0.5,0.0,0.0
225,20388,Gary Winston,Portland St.,0.0,0.05555555555555555,0.09523809523809523,0.5918367346938775
226,20405,Kedren Johnson,Memphis,0.0,0.21428571428571427,0.2,0.75
227,20412,George Fant,Western Kentucky,0.5454545454545454,0.5,0.4878048780487805,0.0
228,20413,Eric Stutz,Eastern Kentucky,0.7857142857142857,0.7264150943396226,0.5652173913043478,0.9565217391304348
229,20420,Christian Behrens,California,0.5714285714285714,0.631578947368421,0.3333333333333333,0.0
230,20426,Cam Griffin,Denver,0.7777777777777778,0.5714285714285714,0.0,1.0
231,20428,Cameron Monroe,Southern,0.0,0.11764705882352941,0.5,0.75
232,20434,Joe Hanstad,Boise St.,0.0,0.25,0.0,1.0
233,20435,Derrick Marks,Boise St.,0.0,0.21212121212121213,0.10989010989010989,0.4603174603174603
234,20440,Sam Thompson,Ohio St.,0.8648648648648649,0.6708860759493671,0.5588235294117647,1.0
235,20444,Zach Horstman,South Dakota St.,0.0,0.46153846153846156,0.4,1.0
236,20450,Jamee Crockett,DePaul,0.6842105263157895,0.4915254237288136,0.4722222222222222,0.9047619047619048
237,20453,Joseph Young,Oregon,0.3888888888888889,0.35526315789473684,0.19318181818181818,0.6923076923076923
238,20470,Briante Weber,VCU,0.0,0.125,0.0,0.75
239,20474,T.J. Curry,Marist,0.0,0.18181818181818182,0.0,0.7878787878787878
240,20485,Tre Drye,Tulane,0.875,0.5681818181818182,0.0,1.0
241,20488,Jaylon Moore,Evansville,0.9523809523809523,0.8571428571428571,0.75,0.0
242,20490,Brent Arrington,Morehead St.,0.5,0.3018867924528302,0.41379310344827586,0.90625
243,20524,Will Sullivan,Miami OH,0.0,0.3333333333333333,0.3333333333333333,0.96875
244,20553,Kelvin Penn,Florida Atlantic,0.0,0.22727272727272727,0.5,0.0
245,20558,Gabas Maldunas,Dartmouth,0.5,0.425531914893617,0.4,0.0
246,20566,Anthony Stitt,Charleston,0.0,0.14814814814814814,0.15384615384615385,0.6153846153846154
247,20575,Jay Harris,Tennessee St.,0.0,0.14814814814814814,0.038461538461538464,0.6964285714285714
248,20580,Travis Trice,Michigan St.,0.875,0.32653061224489793,0.14285714285714285,0.7333333333333333
249,20584,Greg Kelley,Yale,0.0,0.8823529411764706,0.0,1.0
250,20587,Ollie Jackson,Saint Francis,1.0,0.4782608695652174,0.4444444444444444,0.875
251,20588,Charles Oliver,Robert Morris,0.0,0.0,0.0,0.0
252,20615,John Manning,Saint Louis,0.0,0.8333333333333334,0.9333333333333333,0.0
253,20623,Shaquille Boga,UT Rio Grande Valley,0.0,0.14285714285714285,0.21428571428571427,0.85
254,20634,Lawrence Alexander,North Dakota St.,0.0,0.09615384615384616,0.0,0.7058823529411765
255,20635,Cady Lalanne,Massachusetts,0.7777777777777778,0.5462184873949579,0.8125,1.0
256,20645,Craig Ponder,UNC Wilmington,0.0,0.03773584905660377,0.045454545454545456,0.75
257,20646,Cedrick Williams,UNC Wilmington,0.45454545454545453,0.42424242424242425,0.5714285714285714,0.6666666666666666
258,20647,Freddie Jackson,UNC Wilmington,0.6,0.27710843373493976,0.038461538461538464,0.8918918918918919
259,20648,Justin Martin,SMU,1.0,0.6363636363636364,0.3333333333333333,1.0
260,20654,Stilman White,North Carolina,0.0,0.0,0.0,0.0
261,20660,Brian Sullivan,Davidson,0.0,0.19047619047619047,0.1724137931034483,0.8192771084337349
262,20661,Dominique Dunning,UC Irvine,0.0,0.23809523809523808,0.1,1.0
263,20671,Jamel Fuentes,Norfolk St.,0.0,0.1,0.0,0.0
264,20673,Taylor Abt,Holy Cross,0.0,0.5714285714285714,0.0,0.0
265,20675,Aaron Brown,Saint Joseph's,0.75,0.43548387096774194,0.5384615384615384,0.875
266,20676,Martin Smith,Lipscomb,0.0,0.3333333333333333,0.3333333333333333,0.9
267,20678,Austin Chatman,Creighton,0.0,0.13333333333333333,0.09302325581395349,0.8
268,20681,Chris Freeman,Austin Peay,0.8421052631578947,0.6555555555555556,0.6190476190476191,0.0
269,20684,Chad Johnson,Lipscomb,0.0,0.0,0.0,0.8
270,20691,Hugh Greenwood,New Mexico,1.0,0.3333333333333333,0.47058823529411764,0.9444444444444444
271,20692,Raheem Appleby,Louisiana Tech,0.4166666666666667,0.2857142857142857,0.2727272727272727,0.8985507246376812
272,20695,Kevin Douglas,St. Francis NY,0.0,0.3333333333333333,0.14285714285714285,1.0
273,20702,Kenneth Smith,Louisiana Tech,0.0,0.17391304347826086,0.0,0.4857142857142857
274,20722,Moussa Kone,Hofstra,0.9375,0.7125,0.47058823529411764,0.0
275,20726,Tre Demps,Northwestern,0.75,0.3770491803278688,0.24242424242424243,0.6909090909090909
276,20732,Andrew Smith,Liberty,0.8648648648648649,0.5747126436781609,0.6666666666666666,0.0
277,20733,Shelby Moats,Vanderbilt,0.0,1.0,0.0,0.0
278,20735,Quinn Cook,Duke,0.0,0.4375,0.09090909090909091,0.9215686274509803
279,20736,Andrew Nicholas,Monmouth,0.0,0.44,0.46153846153846156,0.9534883720930233
280,20741,Jordan Gregory,Montana,0.0,0.16326530612244897,0.29411764705882354,0.7037037037037037
281,20754,Tomasz Gielo,Liberty,0.0,0.4,0.0,0.8181818181818182
282,20761,Igor Hadziomerovic,Boise St.,0.0,0.2692307692307692,0.15384615384615385,0.8461538461538461
283,20762,Anthony Drmic,Boise St.,0.0,0.46153846153846156,0.25,0.9375
284,20769,Ricky Tarrant,Alabama,0.0,0.04,0.06666666666666667,0.7241379310344828
285,20781,Mario Blessing,USC Upstate,0.0,0.2,0.5,1.0
286,20783,Fred Miller,USC Upstate,0.6666666666666666,0.2463768115942029,0.12121212121212122,0.7560975609756098
287,20787,Karl Madison,Drake,0.0,0.3,0.3333333333333333,0.8
288,20790,Robert Brown,UAB,0.6,0.3333333333333333,0.25,0.8688524590163934
289,20801,Dexter Kernich-Drew,Washington St.,0.5,0.3888888888888889,0.3333333333333333,0.9512195121951219
290,20802,Jaleel Williams,San Jose St.,0.6666666666666666,0.4411764705882353,0.14285714285714285,0.8723404255319149
291,20804,Josiah Heath,Canisius,0.9047619047619048,0.717391304347826,0.8604651162790697,0.0
292,20806,Junior Fortunat,Rider,0.6666666666666666,0.46875,0.0,0.0
293,20814,Manny Thomas,Marist,0.5,0.2857142857142857,0.4,0.95
294,20840,Aaron O'Neill,Furman,0.0,0.0,0.0,1.0
295,20875,London Dokubo,Loyola Chicago,0.0,0.0,0.0,0.0
296,20892,Jamel Flash,Towson,0.0,1.0,0.0,0.0
297,20915,Austin Richie,Western Michigan,0.0,0.3333333333333333,0.1111111111111111,0.5957446808510638
298,20916,Dominque Major,Saint Francis,0.0,0.0,1.0,0.9743589743589743
299,20923,Dan Peera,Rice,0.0,0.3333333333333333,0.0,1.0
300,20939,Shawn Meyer,Kansas St.,0.0,0.0,0.0,0.0
301,20969,Dylan Sherwood,UNC Wilmington,0.0,0.4444444444444444,0.3333333333333333,0.972972972972973
302,20972,"Shawn Kemp, Jr.",Washington,1.0,0.8020833333333334,0.6428571428571429,0.0
303,20974,Mike Caffey,Long Beach St.,0.0,0.18032786885245902,0.21428571428571427,0.41379310344827586
