,pid,player,team,dunkasst,rimasst,midasst,3Passt
0,46161,DeJuan Clayton,Manhattan,0.0,0.0,0.0,0.0
1,47197,Seth Towns,Howard,0.0,0.41935483870967744,0.23076923076923078,0.7741935483870968
2,50284,Terrence Lewis,Grambling St.,0.5,0.5909090909090909,0.5714285714285714,0.88
3,50387,Austin Williams,Rutgers,0.0,0.1875,0.0,1.0
4,50574,Avery Wilson,Southeastern Louisiana,0.0,0.35714285714285715,0.0,1.0
5,50785,Jalen Jordan,Middle Tennessee,0.0,0.3333333333333333,0.0,0.8285714285714286
6,50881,Cam Martin,Boise St.,0.42857142857142855,0.17647058823529413,0.0,1.0
7,51497,Chuck O'Bannon Jr.,TCU,1.0,0.5,0.75,0.8695652173913043
8,51897,Cam Bacote,Georgetown,0.0,0.3333333333333333,0.0,0.5
9,52092,Kevion Nolan,Jacksonville,0.0,0.0,0.0,0.0
10,52277,Michael Hueitt Jr.,Pittsburgh,0.0,0.25,0.0,1.0
11,65443,Robby Carmody,Mercer,1.0,0.3448275862068966,0.42857142857142855,1.0
12,65448,Will McNair Jr.,Kansas St.,0.9473684210526315,0.7088607594936709,0.3333333333333333,1.0
13,65469,Robert Allen,North Texas,0.8823529411764706,0.5365853658536586,0.35714285714285715,0.0
14,65482,Emmanuel Dowuona,Tennessee St.,1.0,0.8333333333333334,0.3333333333333333,0.0
15,65489,Jermaine Couisnard,Oregon,0.0,0.2894736842105263,0.14,0.863013698630137
16,65503,Markeese Hastings,Robert Morris,0.875,0.6228070175438597,0.38095238095238093,1.0
17,65550,Josiah Strong,Colorado St.,1.0,0.775,0.3333333333333333,0.9523809523809523
18,65554,Donovann Toatley,Detroit Mercy,0.0,0.06666666666666667,0.06666666666666667,0.43478260869565216
19,65566,Jose Perez,Arizona St.,0.0,0.3728813559322034,0.22916666666666666,0.8235294117647058
20,65574,Vincent Lee,Cal St. Fullerton,1.0,0.6153846153846154,0.23076923076923078,0.0
21,65575,K.J. Hymes,Nevada,0.875,0.7435897435897436,0.4666666666666667,0.0
22,65619,Kaosi Ezeagu,New Mexico St.,0.8,0.6818181818181818,0.3125,0.0
23,65627,Jack Clark,Clemson,0.8,0.45,0.6,1.0
24,65630,Jahvon Quinerly,Memphis,0.0,0.11538461538461539,0.1,0.6140350877192983
25,65639,Dre Fuller Jr.,UTSA,1.0,0.34210526315789475,0.14285714285714285,0.8444444444444444
26,65644,Bryce Workman,Jacksonville,0.0,0.3617021276595745,0.36363636363636365,1.0
27,65651,Connor Vanover,Missouri,0.85,0.75,0.42857142857142855,1.0
28,65660,Jahmar Young Jr.,Texas Southern,0.8888888888888888,0.5789473684210527,0.0,0.0
29,65666,Moses Wood,Washington,1.0,0.47619047619047616,0.45454545454545453,0.9125
30,65676,Quentin Millora-Brown,The Citadel,0.9285714285714286,0.6206896551724138,0.2727272727272727,1.0
31,65686,Mason Forbes,Saint Mary's,0.84,0.734375,1.0,1.0
32,65690,Xavier Johnson,Indiana,1.0,0.16,0.0,0.7272727272727273
33,65709,Allen Betrand,Norfolk St.,0.5,0.45714285714285713,0.2037037037037037,0.6944444444444444
34,65717,Robert Braswell IV,Charlotte,0.6,0.5714285714285714,0.6666666666666666,1.0
35,65766,Jordan Lathon,Morehead St.,0.3333333333333333,0.21052631578947367,0.14634146341463414,0.7142857142857143
36,65770,Ithiel Horton,Texas,0.0,0.25,0.14814814814814814,0.8787878787878788
37,65781,Kjell de Graaf,NJIT,0.625,0.47619047619047616,1.0,1.0
38,65789,Aaron Clarke,Stony Brook,0.0,0.21428571428571427,0.14285714285714285,0.65
39,65790,Cameron Wilbon,Cal St. Bakersfield,1.0,0.3333333333333333,0.2222222222222222,0.8888888888888888
40,65794,Myles Thompson,Morgan St.,0.0,0.0,0.5,0.4
41,65801,Jeremiah Gambrell,Alcorn St.,0.0,0.3333333333333333,0.3125,0.7567567567567568
42,65824,Jaelin Llewellyn,Michigan,0.0,0.46153846153846156,0.0,0.7368421052631579
43,65835,Spencer Johnson,BYU,0.0,0.375,0.35294117647058826,0.9069767441860465
44,65839,Chris Doherty,Northeastern,0.7777777777777778,0.546875,0.2916666666666667,1.0
45,65849,John Newman III,Cincinnati,0.5882352941176471,0.40789473684210525,0.2777777777777778,0.8823529411764706
46,65852,Wynston Tabbs,Morgan St.,0.0,0.18,0.13636363636363635,0.7857142857142857
47,65873,Raheem Solomon,Sacred Heart,0.6666666666666666,0.4666666666666667,0.36363636363636365,0.9090909090909091
48,65878,Tyrel Bladen,Norfolk St.,0.92,0.75,0.2727272727272727,0.0
49,65896,Tuukka Jaakkola,Cal Poly,0.631578947368421,0.5967741935483871,0.6666666666666666,0.0
50,65914,Luis Rodriguez,UNLV,0.16666666666666666,0.38596491228070173,0.2727272727272727,0.8285714285714286
51,65918,Amari Kelly,George Mason,0.8,0.4691358024691358,0.38235294117647056,0.84
52,65921,Carlos Curry,Georgia Southern,0.6666666666666666,0.3333333333333333,0.25,0.5
53,65925,Antwann Jones,UCF,1.0,0.4,0.26666666666666666,0.8
54,65926,Jayden Hardaway,Memphis,0.0,0.4444444444444444,0.2222222222222222,0.9230769230769231
55,65936,Warren Washington,Texas Tech,0.875,0.7209302325581395,0.3333333333333333,0.0
56,65938,Keenan Fitzmorris,Stony Brook,0.5789473684210527,0.44,0.33783783783783783,0.8888888888888888
57,65941,Cormac Ryan,North Carolina,1.0,0.41935483870967744,0.45454545454545453,0.9733333333333334
58,65943,DaQuan Smith,Radford,0.0,0.1956521739130435,0.25,0.65625
59,65944,Jarron Coleman,Nebraska,0.0,0.0,0.5,0.75
60,65947,Caleb Fields,Fairfield,0.0,0.19047619047619047,0.0851063829787234,0.7297297297297297
61,65960,Daniel Schreier,NJIT,0.0,0.7333333333333333,0.0,0.0
62,65962,Elijah Buchanan,NJIT,0.0,0.14893617021276595,0.125,0.625
63,65970,Juan Munoz,Hawaii,0.0,0.058823529411764705,0.08333333333333333,0.6825396825396826
64,65981,DJ Burns Jr.,N.C. State,0.3333333333333333,0.32432432432432434,0.31092436974789917,1.0
65,65995,Deon Stroud,Texas Southern,0.75,0.48148148148148145,0.25,0.8787878787878788
66,66001,Aanen Moody,Montana,0.0,0.31746031746031744,0.5245901639344263,0.8205128205128205
67,66010,Blake Hinson,Pittsburgh,0.8888888888888888,0.38666666666666666,0.125,0.9272727272727272
68,66012,Franco Miller Jr.,Florida Gulf Coast,0.0,0.15,0.0,0.75
69,66025,Jonathan Tchamwa Tchatchoua,Baylor,0.0,1.0,1.0,1.0
70,66038,Jimmy Nichols,Coastal Carolina,1.0,0.5833333333333334,0.18181818181818182,1.0
71,66056,Tolu Smith,Mississippi St.,0.8,0.4700854700854701,0.5555555555555556,0.0
72,66062,TJ Moss,Cleveland St.,0.0,0.5,0.0,0.0
73,66066,Parker Braun,Kansas,1.0,1.0,0.5,1.0
74,66073,Diante Wood,Tennessee Tech,1.0,0.5952380952380952,0.2222222222222222,1.0
75,66085,Kobe Julien,Louisiana,0.5,0.2727272727272727,0.1111111111111111,0.8723404255319149
76,66093,Amanze Ngumezi,Mercer,0.625,0.5416666666666666,0.3076923076923077,0.7777777777777778
77,66117,Darius Beane,Lindenwood,0.0,0.1388888888888889,0.05747126436781609,0.5
78,66119,Cameron Jones,McNeese St.,0.0,0.2222222222222222,0.5,1.0
79,66121,Tre King,Iowa St.,1.0,0.7349397590361446,0.7647058823529411,1.0
80,66125,Cameron Tyson,Seattle,0.0,0.42424242424242425,0.16,0.7863247863247863
81,66128,RayQuawndis Mitchell,Penn St.,1.0,0.7,0.0,0.8333333333333334
82,66146,Braden Norris,Loyola Chicago,0.0,0.5555555555555556,0.18181818181818182,0.9710144927536232
83,66148,Nick Honor,Missouri,0.0,0.11764705882352941,0.2,0.8356164383561644
84,66175,Dravon Mangum,Louisiana Tech,1.0,0.4444444444444444,0.5,1.0
85,66190,Jared Bynum,Stanford,0.0,0.1111111111111111,0.2222222222222222,0.7058823529411765
86,66195,Sy Chatman,Buffalo,0.6097560975609756,0.46774193548387094,0.6388888888888888,0.8918918918918919
87,66197,Tre Wood,George Mason,0.0,0.16666666666666666,0.125,1.0
88,66198,Samba Diallo,Merrimack,0.5,0.358974358974359,0.25,1.0
89,66205,Blake Preston,Northwestern,1.0,0.6190476190476191,0.0,0.0
90,66209,Ryan Young,Duke,0.6666666666666666,0.6578947368421053,1.0,0.0
91,66216,Jaedon LeDee,San Diego St.,0.76,0.6136363636363636,0.4158415841584158,0.9444444444444444
92,66222,Kenneth Nwuba,UCLA,0.625,0.5384615384615384,1.0,0.0
93,66230,Francisco Caffaro,Santa Clara,1.0,0.6585365853658537,0.6666666666666666,0.0
94,66235,Dorian James,North Florida,0.7857142857142857,0.38571428571428573,0.15789473684210525,0.9523809523809523
95,66251,Bryce Washington,Hofstra,0.7142857142857143,0.5666666666666667,0.0,1.0
96,66252,Anthony Crump,Western Michigan,0.65,0.3559322033898305,0.2,1.0
97,66256,Darius Brown II,Utah St.,0.0,0.23684210526315788,0.125,0.5573770491803278
98,66285,Isaiah Bigelow,Richmond,0.7692307692307693,0.5111111111111111,0.3235294117647059,0.7916666666666666
99,66286,Messiah Jones,Towson,1.0,0.4,0.16666666666666666,1.0
100,66302,Anthony Roberts,Purdue Fort Wayne,0.5714285714285714,0.43434343434343436,0.1388888888888889,0.8888888888888888
101,66307,Matt Veretto,Vermont,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.9736842105263158
102,66308,Brock Cunningham,Texas,0.0,0.4444444444444444,0.8333333333333334,1.0
103,66327,Jake Wolfe,Indiana St.,0.0,0.5294117647058824,0.0,1.0
104,66337,Micheal Anumba,Winthrop,0.0,0.13043478260869565,0.0,1.0
105,66339,Rashad Williams,Arkansas Pine Bluff,0.0,0.125,0.13043478260869565,0.6704545454545454
106,66341,Dawson Carper,Missouri St.,1.0,0.75,0.0,0.0
107,66357,LaQuill Hardnett,Arkansas St.,0.0,0.7777777777777778,1.0,1.0
108,66365,Jason Wade,Old Dominion,0.0,0.25,0.0,1.0
109,66368,Nicolas Timberlake,Kansas,0.75,0.7,0.3333333333333333,1.0
110,66400,Chris Austin,Portland,0.3333333333333333,0.3076923076923077,0.3157894736842105,0.9642857142857143
111,66401,Jalen Cobb,Mercer,1.0,0.2222222222222222,0.16666666666666666,0.8947368421052632
112,66422,Zion Young,Southern Utah,0.875,0.325,0.18518518518518517,0.9
113,66423,Jordan Brown,Memphis,1.0,0.7647058823529411,0.16666666666666666,0.0
114,66428,Jaylan Gainey,Florida St.,0.875,0.6428571428571429,0.75,0.0
115,66439,Matt Mims,South Dakota St.,0.0,0.375,0.0,0.8055555555555556
116,66458,Ebrima Dibba,South Carolina,0.0,0.0,0.0,0.0
117,66463,Jaxson Baker,New Hampshire,0.0,0.48717948717948717,0.2,0.9841269841269841
118,66484,Lahat Thioune,South Dakota,0.6666666666666666,0.27956989247311825,0.3411764705882353,0.0
119,66489,Gabe McGlothan,Grand Canyon,0.7692307692307693,0.43859649122807015,0.2222222222222222,0.9795918367346939
