,pid,player,team,dunkasst,rimasst,midasst,3Passt
0,3,Pooh Williams,Utah St.,0.8333333333333334,0.3333333333333333,0.45454545454545453,0.9722222222222222
1,11,Nick Rodgers,Butler,0.0,0.0,0.0,1.0
2,13,Dana Smith,Longwood,0.6666666666666666,0.45121951219512196,0.4318181818181818,0.9090909090909091
3,32,Carlos Strong,Boston University,0.6153846153846154,0.3829787234042553,0.10526315789473684,0.711864406779661
4,33,Sherrod Smith,Boston University,0.0,0.0,0.0,0.0
5,34,Eulis Stephens,Detroit Mercy,0.75,0.5555555555555556,0.5,1.0
6,37,Brett Gifford,Albany,0.0,0.75,0.9230769230769231,0.0
7,38,Valdas Sirutis,Boston University,0.0,0.7777777777777778,0.75,1.0
8,39,Corey Lowe,Boston University,0.0,0.07692307692307693,0.1111111111111111,0.5333333333333333
9,41,Grant Leiendecker,Butler,0.0,1.0,0.0,1.0
10,43,Patrick Bouli,Manhattan,0.0,0.3333333333333333,0.5,0.7857142857142857
11,45,Antoine Pearson,Manhattan,0.0,0.08163265306122448,0.06666666666666667,0.8
12,47,Chris Harris,Navy,0.0,0.22033898305084745,0.2777777777777778,0.8863636363636364
13,49,T.J. Topercer,Navy,0.0,0.6666666666666666,0.0,1.0
14,51,Brandon Adams,Manhattan,1.0,0.43902439024390244,0.4782608695652174,1.0
15,52,Darryl Crawford,Manhattan,0.4,0.18518518518518517,0.2909090909090909,0.8095238095238095
16,55,Jabari Deshields,Alabama A&M,0.0,0.2,0.14285714285714285,1.0
17,57,Charles Jenkins,Hofstra,0.5,0.3023255813953488,0.2692307692307692,0.9152542372881356
18,60,Pierre Curtis,James Madison,0.0,0.10526315789473684,0.10526315789473684,0.8947368421052632
19,61,Greg Washington,Hofstra,0.8571428571428571,0.5714285714285714,0.8823529411764706,0.0
20,62,Matt Parker,James Madison,0.0,0.5,0.0,1.0
21,72,Evan Neisler,Drexel,0.6666666666666666,0.6136363636363636,0.7777777777777778,0.0
22,79,Moussa Camara,Binghamton,0.8333333333333334,0.4418604651162791,0.46153846153846156,0.8604651162790697
23,82,Otis Polk,Bowling Green,0.8461538461538461,0.6,0.46153846153846156,0.0
24,84,Marc Larson,Bowling Green,0.5,0.5581395348837209,0.9473684210526315,0.0
25,86,Landon Milbourne,Maryland,0.8333333333333334,0.6666666666666666,0.7397260273972602,1.0
26,87,Eric Hayes,Maryland,0.0,0.5862068965517241,0.25,0.8852459016393442
27,91,Vernon Macklin,Florida,0.7142857142857143,0.6115702479338843,0.4,0.0
28,92,Levi Knutson,Colorado,0.0,0.5,0.5,1.0
29,100,Frank Hassell,Old Dominion,0.7777777777777778,0.5816326530612245,0.4166666666666667,0.0
30,104,Kevin White,Maryland Eastern Shore,0.0,0.13333333333333333,0.19148936170212766,0.8421052631578947
31,113,Sean Carter,Massachusetts,0.6923076923076923,0.5423728813559322,0.0,0.0
32,114,Carlton Fay,Southern Illinois,0.0,0.8421052631578947,0.515625,0.9285714285714286
33,117,Paul Campbell,Hawaii,0.7368421052631579,0.65625,0.20833333333333334,0.0
34,118,Adhar Mayen,Hawaii,1.0,0.875,0.7073170731707317,0.9565217391304348
35,123,Zach Hahn,Butler,0.0,0.75,0.0,0.8888888888888888
36,124,Matt Howard,Butler,0.9411764705882353,0.7340425531914894,0.5161290322580645,1.0
37,125,Shawn Vanzant,Butler,0.0,0.14285714285714285,0.0,0.7857142857142857
38,128,Tunde Agboola,Boston University,0.0,0.6666666666666666,0.0,1.0
39,145,George Barbour,Monmouth,1.0,0.6666666666666666,0.0,0.0
40,146,James Hett,Monmouth,0.0,0.36,0.42857142857142855,0.8
41,148,Thomas Coleman,North Carolina A&T,0.84375,0.5714285714285714,0.3333333333333333,0.0
42,150,Kyle Riley,Howard,0.5,0.5135135135135135,0.18181818181818182,1.0
43,152,Justin Nabors,Lamar,0.75,0.5148514851485149,0.5789473684210527,1.0
44,154,Noah States,Furman,0.6666666666666666,0.6,0.125,1.0
45,155,Adam Walker,Howard,0.0,0.30434782608695654,0.23809523809523808,1.0
46,157,Jihad Ali,Georgia St.,0.0,0.4117647058823529,0.6521739130434783,0.96
47,161,Jay Threatt,Delaware St.,0.0,0.3157894736842105,0.13333333333333333,0.6666666666666666
48,162,Isaiah Tate,George Mason,1.0,0.6470588235294118,0.5,0.8695652173913043
49,163,Vlad Moldoveanu,American,0.0,0.5416666666666666,0.5,0.9583333333333334
50,164,Tyren Johnson,Louisiana,0.7857142857142857,0.46153846153846156,0.32894736842105265,0.7241379310344828
51,180,Pawel Buczak,Princeton,0.0,0.3333333333333333,0.2857142857142857,1.0
52,184,Calvin Baker,Virginia,0.0,0.5,0.23076923076923078,0.875
53,185,Yaniv Simpson,Monmouth,0.0,0.0,0.0,0.0
54,186,Ousman Krubally,Georgia St.,0.0,0.45614035087719296,0.625,0.0
55,188,Howard Crawford,UAB,0.8888888888888888,0.6052631578947368,0.5614035087719298,1.0
56,193,Ryan Reid,Florida St.,0.6,0.5333333333333333,0.6216216216216216,0.0
57,197,Kyle Singler,Duke,1.0,0.44776119402985076,0.2894736842105263,0.9647058823529412
58,198,Nolan Smith,Duke,0.4,0.3684210526315789,0.20238095238095238,0.8333333333333334
59,200,Taylor King,Villanova,1.0,0.8620689655172413,0.42857142857142855,0.95
60,201,E'Twaun Moore,Purdue,0.8333333333333334,0.42857142857142855,0.226890756302521,0.8627450980392157
61,203,JaJuan Johnson,Purdue,0.9,0.7551020408163265,0.7412587412587412,0.0
62,209,Tim Abromaitis,Notre Dame,0.8,0.631578947368421,0.46153846153846156,0.9629629629629629
63,210,Tyrone Nash,Notre Dame,1.0,0.7051282051282052,0.7777777777777778,0.0
64,211,Junior Salters,Wofford,0.0,0.35714285714285715,0.4444444444444444,0.8484848484848485
65,212,Jerome Randle,California,0.0,0.23728813559322035,0.07272727272727272,0.6206896551724138
66,218,Tim Johnson,Wofford,0.7777777777777778,0.3142857142857143,0.1875,0.0
67,220,Corey Godzinski,Wofford,1.0,0.5555555555555556,0.2857142857142857,1.0
68,230,Ryann Abraham,Appalachian St.,0.0,0.09090909090909091,0.4166666666666667,0.6086956521739131
69,231,Robo Kreps,Illinois Chicago,0.0,0.2619047619047619,0.45,0.7037037037037037
70,232,Peter Sullivan,Brown,0.0,0.5,0.3333333333333333,0.9117647058823529
71,235,Matt Mullery,Brown,1.0,0.4338235294117647,0.3333333333333333,0.875
72,238,Andrew Fleming,Long Beach St.,0.6666666666666666,0.75,0.8,0.0
73,243,Eugene Harvey,Seton Hall,0.0,0.32051282051282054,0.0,0.4
74,248,L.D. Williams,Wake Forest,0.7272727272727273,0.5625,0.4666666666666667,1.0
75,262,D.J. Gay,San Diego St.,0.0,0.23076923076923078,0.0,0.6101694915254238
76,263,Zavier Anderson,Clemson,0.0,0.5,0.0,0.0
77,266,Adam Carp,Nevada,0.0,0.0,0.0,0.0
78,269,Dante Jackson,Xavier,0.0,0.09090909090909091,0.3333333333333333,0.8771929824561403
79,273,Justin Rutty,Quinnipiac,0.8571428571428571,0.4819277108433735,0.41025641025641024,0.0
80,276,Dante Curry,Georgia St.,0.0,0.5,0.3333333333333333,1.0
81,280,Keaton Belcher,Belmont,0.9,0.6428571428571429,0.35714285714285715,0.9791666666666666
82,284,Graeme Radford,Stetson,1.0,0.75,0.0,0.0
83,306,Grant Maxey,Jackson St.,0.0,0.0,0.0,0.0
84,307,Jason Averkamp,Milwaukee,0.0,0.6111111111111112,0.5,1.0
85,312,Woody Payne,Detroit Mercy,0.0,0.13636363636363635,0.375,1.0
86,318,Julius Thomas,Portland St.,0.95,0.5903614457831325,0.4375,0.0
87,319,Zahir Carrington,Lehigh,0.7666666666666667,0.5789473684210527,0.5135135135135135,0.0
88,320,Marquis Hall,Lehigh,1.0,0.25,0.15384615384615385,0.7818181818181819
89,321,Ernest Fields,Austin Peay,0.0,0.5,1.0,0.0
90,323,Duran Roberson,Austin Peay,1.0,0.6190476190476191,0.7333333333333333,1.0
91,325,Romain Martin,Eastern Illinois,0.0,1.0,0.0,1.0
92,328,Matt Shamis,Lehigh,0.0,0.0,0.0,1.0
93,329,Scott Brooks,Navy,0.0,0.0,0.0,0.0
94,330,James Spencer,Liberty,0.0,0.0,0.0,0.0
95,331,Jeremy Evans,Western Kentucky,0.6721311475409836,0.584070796460177,0.5714285714285714,1.0
96,332,Amorrow Morgan,Idaho St.,0.0,0.22641509433962265,0.20634920634920634,0.7931034482758621
97,333,Donnie Carson,Idaho St.,0.0,0.10526315789473684,0.1875,1.0
98,334,Kenneth van Kempen,Ohio,0.0,0.8064516129032258,0.8571428571428571,0.0
99,337,A.J. Slaughter,Western Kentucky,0.0,0.10204081632653061,0.14285714285714285,0.6708860759493671
100,338,Louis Birdsong,George Mason,1.0,0.5454545454545454,0.45454545454545453,1.0
101,339,Trae Goldston,Georgia St.,0.0,0.47058823529411764,0.28125,0.8275862068965517
102,342,Yannick Formbor,Drexel,0.0,0.0,1.0,0.0
103,343,Rob Hampton,Norfolk St.,0.4,0.23214285714285715,0.2857142857142857,0.9259259259259259
104,346,Kurt Hoffman,Saint Francis,0.0,0.5666666666666667,1.0,0.0
105,354,Josh White,North Texas,0.0,0.07142857142857142,0.03571428571428571,0.66
106,358,Cleveland Richard,Army,0.0,0.44,0.35294117647058826,0.9117647058823529
107,359,Derrick Caracter,UTEP,0.9090909090909091,0.5647058823529412,0.5084745762711864,1.0
108,363,Will Walker,DePaul,0.0,0.26,0.10714285714285714,0.6901408450704225
109,366,Edgar Sosa,Louisville,0.6666666666666666,0.24561403508771928,0.08333333333333333,0.7761194029850746
110,367,James Dews,Miami FL,0.0,0.3611111111111111,0.3333333333333333,0.8936170212765957
111,370,Jeremy Hazell,Seton Hall,0.65,0.4772727272727273,0.2647058823529412,0.826530612244898
112,385,Marcus Britt,Arkansas,0.0,0.29411764705882354,0.08333333333333333,1.0
113,393,Steffphon Pettigrew,Western Kentucky,0.6666666666666666,0.44144144144144143,0.375,0.8108108108108109
114,395,Austin Kilpatrick,Idaho St.,0.0,0.2857142857142857,0.125,0.9130434782608695
115,398,Brandon Webster,Fresno St.,1.0,0.5,0.0,0.0
116,399,Nedeljko Golubovic,Fresno St.,0.0,0.75,0.625,1.0
117,401,Josh Bedwell,Samford,0.0,1.0,0.0,0.5714285714285714
118,408,Sam Singh,Bradley,0.0,0.7692307692307693,0.5,0.0
119,420,Terrell Bell,Virginia Tech,0.6666666666666666,0.4864864864864865,0.5,1.0
120,423,Malcolm Delaney,Virginia Tech,0.3333333333333333,0.22727272727272727,0.22413793103448276,0.6190476190476191
121,429,Justin Dehm,Furman,0.0,0.125,0.17647058823529413,0.8571428571428571
122,430,Will Sherrill,Virginia,0.0,0.7,1.0,0.9333333333333333
123,434,Brian Mills,Mercer,0.7727272727272727,0.5517241379310345,0.4444444444444444,0.9166666666666666
124,436,Mark Hall,Mercer,0.0,0.5,0.5,1.0
125,438,George Valentine,Winthrop,0.0,0.25,0.5,0.0
126,439,Josh Slater,Lipscomb,0.0,0.06557377049180328,0.2,0.7857142857142857
127,440,Alphonso Dawson,Delaware,1.0,0.4594594594594595,0.543859649122807,0.9387755102040817
128,441,Marco Cooper,Sam Houston St.,0.0,0.6153846153846154,1.0,0.0
129,442,Edwin Santiago,Delaware,0.0,0.25,0.3333333333333333,1.0
130,443,D.J. Boney,Delaware,0.0,0.375,0.2,1.0
131,449,Josh Thornton,Towson,0.0,0.2727272727272727,0.13333333333333333,0.7662337662337663
132,460,Travis Cohn,Jacksonville,0.8333333333333334,0.3888888888888889,0.2962962962962963,0.9310344827586207
133,461,Cory Higgins,Colorado,0.75,0.3645833333333333,0.3389830508474576,0.9655172413793104
134,465,Greivis Vasquez,Maryland,0.25,0.2857142857142857,0.1590909090909091,0.7164179104477612
135,467,Michael Lance,Arkansas St.,0.0,0.0,0.0,0.0
